"key","name","level","hasData","fields"
"1004540","Oulad Tayeb","0","TRUE","03.231.81.01."
"1004550","Dont Centre: Ouled Tayeb","0","TRUE","03.231.81.01.3."
"1004560","Ain Bida","0","TRUE","03.231.81.03."
"1004570","Sidi Harazem","0","TRUE","03.231.81.05."
"1004580","Dont Centre: Skhinate","0","TRUE","03.231.81.05.3."
"1004590","Province: Ifrane","0","TRUE","03.271."
"1004600","Azrou (Mun.)","0","TRUE","03.271.01.01."
"1004610","Ifrane (Mun.)","0","TRUE","03.271.01.03."
"1004620","Cercle : Azrou","0","TRUE","03.271.03."
"1004630","Ain Leuh","0","TRUE","03.271.03.01."
"1004640","Dont Centre: Ain Leuh","0","TRUE","03.271.03.01.3."
"1004650","Ben Smim","0","TRUE","03.271.03.03."
"1004660","Oued Ifrane","0","TRUE","03.271.03.05."
"1004670","Dont Centre: Souk L'had","0","TRUE","03.271.03.05.3."
"1004680","Sidi El Makhfi","0","TRUE","03.271.03.07."
"1004690","Dont Centre: Sidi Addi","0","TRUE","03.271.03.07.3."
"1004700","Tigrigra","0","TRUE","03.271.03.09."
"1004710","Timahdite","0","TRUE","03.271.03.11."
"1004720","Dont Centre: Timahdite","0","TRUE","03.271.03.11.3."
"1004730","Cercle : -","0","TRUE","03.271.81."
"1004740","Dayat Aoua","0","TRUE","03.271.81.01."
"1004750","Tizguite","0","TRUE","03.271.81.03."
"1004760","Province: Sefrou","0","TRUE","03.451."
"1004770","Bhalil (Mun.)","0","TRUE","03.451.01.01."
"1004780","El Menzel (Mun.)","0","TRUE","03.451.01.03."
"1004790","Imouzzer Kandar (Mun.)","0","TRUE","03.451.01.05."
"1004800","Ribate El Kheir (Mun.)","0","TRUE","03.451.01.07."
"1004810","Sefrou (Mun.)","0","TRUE","03.451.01.09."
"1004820","Cercle : El Menzel","0","TRUE","03.451.03."
"1004830","Adrej","0","TRUE","03.451.03.01."
"1004840","Ain Timguenai","0","TRUE","03.451.03.03."
"1004850","Dont Centre: Zaouiat Bougrine","0","TRUE","03.451.03.03.3."
"1004860","Bir Tam Tam","0","TRUE","03.451.03.05."
"1004870","Dar El Hamra","0","TRUE","03.451.03.07."
"1004880","Ighzrane","0","TRUE","03.451.03.09."
"1004890","Mtarnagha","0","TRUE","03.451.03.11."
"1004900","Oulad Mkoudou","0","TRUE","03.451.03.13."
"1004910","Ras Tabouda","0","TRUE","03.451.03.15."
"1004920","Tafajight","0","TRUE","03.451.03.17."
"1004930","Cercle : Imouzzer  Kandar","0","TRUE","03.451.05."
"1004940","Ain Cheggag","0","TRUE","03.451.05.01."
"1004950","Dont Centre: Ain Cheggag","0","TRUE","03.451.05.01.3."
"1004960","Ait Sebaa Lajrouf","0","TRUE","03.451.05.03."
"1004970","Cercle : Sefrou","0","TRUE","03.451.07."
"1004980","Aghbalou Aqorar","0","TRUE","03.451.07.01."
"1004990","Ahl Sidi Lahcen","0","TRUE","03.451.07.03."
"1005000","Azzaba","0","TRUE","03.451.07.05."
"1005010","Kandar Sidi Khiar","0","TRUE","03.451.07.07."
"1005020","Laanoussar","0","TRUE","03.451.07.09."
"1005030","Sidi YoussefBen Ahmed","0","TRUE","03.451.07.11."
"1005040","Tazouta","0","TRUE","03.451.07.13."
"1005050","Province: Taounate","0","TRUE","03.531."
"1005060","Ghafsai (Mun.)","0","TRUE","03.531.01.01."
"1005070","Karia Ba Mohamed (Mun.)","0","TRUE","03.531.01.03."
"1005080","Taounate (Mun.)","0","TRUE","03.531.01.05."
"1005090","Thar Es-souk (Mun.)","0","TRUE","03.531.01.07."
"1005100","Tissa (Mun.)","0","TRUE","03.531.01.09."
"1005110","Cercle : Ghafsai","0","TRUE","03.531.03."
"1005120","El Bibane","0","TRUE","03.531.03.01."
"1005130","Galaz","0","TRUE","03.531.03.03."
"1005140","Kissane","0","TRUE","03.531.03.05."
"1005150","Oudka","0","TRUE","03.531.03.07."
"1005160","Ouartzagh","0","TRUE","03.531.03.09."
"1005170","Ratba","0","TRUE","03.531.03.11."
"1005180","Sidi Haj M'hamed","0","TRUE","03.531.03.13."
"1005190","Sidi Mokhfi","0","TRUE","03.531.03.15."
"1005200","Sidi YahyaBni Zeroual","0","TRUE","03.531.03.17."
"1005210","Tabouda","0","TRUE","03.531.03.19."
"1005220","Tafrant","0","TRUE","03.531.03.21."
"1005230","Timezgana","0","TRUE","03.531.03.23."
"1005240","Cercle : Karia Ba  Mohamed","0","TRUE","03.531.05."
"1005250","Bni Snous","0","TRUE","03.531.05.01."
"1005260","Bouchabel","0","TRUE","03.531.05.03."
"1005270","Rhouazi","0","TRUE","03.531.05.05."
"1005280","Jbabra","0","TRUE","03.531.05.07."
"1005290","Loulja","0","TRUE","03.531.05.09."
"1005300","Mkansa","0","TRUE","03.531.05.11."
"1005310","Moulay Abdelkrim","0","TRUE","03.531.05.13."
"1005320","Moulay Bouchta","0","TRUE","03.531.05.15."
"1005330","Sidi El Abed","0","TRUE","03.531.05.17."
"1005340","Cercle : Taounate","0","TRUE","03.531.07."
"1005350","Ain Mediouna","0","TRUE","03.531.07.01."
"1005360","Bni Oulid","0","TRUE","03.531.07.03."
"1005370","Bni Ounjel Tafraout","0","TRUE","03.531.07.05."
"1005380","Bouadel","0","TRUE","03.531.07.07."
"1005390","Bouhouda","0","TRUE","03.531.07.09."
"1005400","Fennassa Bab El Hit","0","TRUE","03.531.07.11."
"1005410","Khlalfa","0","TRUE","03.531.07.13."
"1005420","Mezraoua","0","TRUE","03.531.07.15."
"1005430","Rghioua","0","TRUE","03.531.07.17."
"1005440","Tamedit","0","TRUE","03.531.07.19."
"1005450","Zrizer","0","TRUE","03.531.07.21."
"1005460","Cercle : Tissa","0","TRUE","03.531.09."
"1005470","Ain Aicha","0","TRUE","03.531.09.01."
"1005480","Dont Centre: Ain Aicha","0","TRUE","03.531.09.01.3."
"1005490","Ain Legdah","0","TRUE","03.531.09.03."
"1005500","Ain Maatouf","0","TRUE","03.531.09.05."
"1005510","Bouarouss","0","TRUE","03.531.09.07."
"1005520","El Bsabsa","0","TRUE","03.531.09.09."
"1005530","Messassa","0","TRUE","03.531.09.11."
"1005540","Oued Jemaa","0","TRUE","03.531.09.13."
"1005550","Oulad Ayyad","0","TRUE","03.531.09.15."
"1005560","Oulad Daoud","0","TRUE","03.531.09.17."
"1005570","Outabouabane","0","TRUE","03.531.09.19."
"1005580","Ras El Oued","0","TRUE","03.531.09.21."
"1005590","Sidi M'HamedBen Lahcen","0","TRUE","03.531.09.23."
"1005600","Province: Taza","0","TRUE","03.561."
"1005610","Aknoul (Mun.)","0","TRUE","03.561.01.01."
"1005620","Oued Amlil (Mun.)","0","TRUE","03.561.01.05."
"1005630","Tahla (Mun.)","0","TRUE","03.561.01.07."
"1005640","Taza (Mun.)","0","TRUE","03.561.01.11."
"1005650","Cercle : Aknoul","0","TRUE","03.561.03."
"1005660","Ajdir","0","TRUE","03.561.03.01."
"1005670","Dont Centre: Ajdir","0","TRUE","03.561.03.01.3."
"1005680","Bourd","0","TRUE","03.561.03.03."
"1005690","Gzenaya Al Janoubia","0","TRUE","03.561.03.05."
"1005700","Jbarna","0","TRUE","03.561.03.07."
"1005710","Sidi Ali Bourakba","0","TRUE","03.561.03.09."
"1005720","Tizi Ouasli","0","TRUE","03.561.03.11."
"1005730","Dont Centre: Tizi Ouasli","0","TRUE","03.561.03.11.3."
"1005740","Cercle : Oued Amlil","0","TRUE","03.561.07."
"1005750","Bni Frassen","0","TRUE","03.561.07.01."
"1005760","Bouchfaa","0","TRUE","03.561.07.03."
"1005770","Bouhlou","0","TRUE","03.561.07.05."
"1005780","Ghiata Al Gharbia","0","TRUE","03.561.07.07."
"1005790","Oulad Zbair","0","TRUE","03.561.07.09."
"1005800","Dont Centre: Oulad Zbair","0","TRUE","03.561.07.09.3."
"1005810","Rbaa El Fouki","0","TRUE","03.561.07.11."
"1005820","Cercle : Tahla","0","TRUE","03.561.09."
"1005830","Ait Saghrouchen","0","TRUE","03.561.09.01."
"1005840","Bouyablane","0","TRUE","03.561.09.03."
"1005850","Matmata","0","TRUE","03.561.09.07."
"1005860","Dont Centre: Matmata","0","TRUE","03.561.09.07.3."
"1005870","Smià","0","TRUE","03.561.09.09."
"1005880","Tazarine","0","TRUE","03.561.09.11."
"1005890","Zrarda","0","TRUE","03.561.09.13."
"1005900","Dont Centre: Zrarda","0","TRUE","03.561.09.13.3."
"1005910","Cercle : Tainaste","0","TRUE","03.561.11."
"1005920","Bni Ftah","0","TRUE","03.561.11.01."
"1005930","Brarha","0","TRUE","03.561.11.03."
"1005940","El Gouzate","0","TRUE","03.561.11.05."
"1005950","Kaf El Ghar","0","TRUE","03.561.11.07."
"1005960","Msila","0","TRUE","03.561.11.09."
"1005970","Taifa","0","TRUE","03.561.11.11."
"1005980","Tainaste","0","TRUE","03.561.11.13."
"1005990","Dont Centre: Tainaste","0","TRUE","03.561.11.13.3."
"1006000","Traiba","0","TRUE","03.561.11.15."
"1006010","Cercle : Taza","0","TRUE","03.561.13."
"1006020","Bab Boudir","0","TRUE","03.561.13.01."
"1006030","Bab Marzouka","0","TRUE","03.561.13.03."
"1006040","Bni Lent","0","TRUE","03.561.13.05."
"1006050","Galdamane","0","TRUE","03.561.13.07."
"1006060","Meknassa Acharqia","0","TRUE","03.561.13.09."
"1006070","Meknassa Al Gharbia","0","TRUE","03.561.13.11."
"1006080","Oulad Chrif","0","TRUE","03.561.13.13."
"1006090","Maghraoua","0","TRUE","03.561.13.15."
"1006100","Province: Moulay Yacoub","0","TRUE","03.591."
"1006110","Moulay Yacoub (Mun.)","0","TRUE","03.591.01.01."
"1006120","Cercle : Moulay  Yacoub","0","TRUE","03.591.03."
"1006130","Ain Chkef","0","TRUE","03.591.03.01."
"1006140","Dont Centre: Ras El Mae","0","TRUE","03.591.03.01.3."
"1006150","Mikkes","0","TRUE","03.591.03.03."
"1006160","Sebaa Rouadi","0","TRUE","03.591.03.05."
"1006170","Sebt Loudaya","0","TRUE","03.591.03.07."
"1006180","Cercle : Oulad Jemaa Lemta","0","TRUE","03.591.05."
"1006190","Ain Bou Ali","0","TRUE","03.591.05.01."
"1006200","Ain Kansra","0","TRUE","03.591.05.02."
"1006210","Laajajra","0","TRUE","03.591.05.03."
"1006220","Louadaine","0","TRUE","03.591.05.05."
"1006230","Oulad Mimoun","0","TRUE","03.591.05.07."
"1006240","Sidi Daoud","0","TRUE","03.591.05.09."
"1006250","Rabat-Salé-Kénitra","0","TRUE","4"
"1006260","Province: Kénitra","0","TRUE","04.281."
"1006270","Kénitra (Mun.)","0","TRUE","04.281.01.01."
"1006280","Mehdya (Mun.)","0","TRUE","04.281.01.05."
"1006290","Souk El Arbaa (Mun.)","0","TRUE","04.281.01.11."
"1006300","Cercle : Kénitra-Banlieue","0","TRUE","04.281.03."
"1006310","Ameur Seflia","0","TRUE","04.281.03.01."
"1006320","Haddada","0","TRUE","04.281.03.05."
"1006330","Ouled Slama","0","TRUE","04.281.03.11."
"1006340","Sidi Taibi","0","TRUE","04.281.03.13."
"1006350","Dont Centre: Sidi Taîbi","0","TRUE","04.281.03.13.3."
"1006360","Cercle : Ben Mansour","0","TRUE","04.281.05."
"1006370","Ben Mansour","0","TRUE","04.281.05.03."
"1006380","Mnasra","0","TRUE","04.281.05.07."
"1006390","Mograne","0","TRUE","04.281.05.09."
"1006400","Sidi Mohamed Ben Mansour","0","TRUE","04.281.05.11."
"1006410","Cercle : Souk Arbaa  El Gharb","0","TRUE","04.281.07."
"1006420","Arbaoua","0","TRUE","04.281.07.01."
"1006430","Dont Centre: Arbaoua","0","TRUE","04.281.07.01.3."
"1006440","Beni Malek","0","TRUE","04.281.07.03."
"1006450","Kariat Ben Aouda","0","TRUE","04.281.07.05."
"1006460","Oued El Makhazine","0","TRUE","04.281.07.07."
"1006470","Cercle : Souk Tlet  El Gharb","0","TRUE","04.281.09."
"1006480","Bahhara Ouled Ayad","0","TRUE","04.281.09.01."
"1006490","Sidi Allal Tazi","0","TRUE","04.281.09.09."
"1006500","Dont Centre: Sidi Allal Tazi","0","TRUE","04.281.09.09.3."
"1006510","Sidi Mohamed Lahmar","0","TRUE","04.281.09.13."
"1006520","Souk Tlet El Gharb","0","TRUE","04.281.09.15."
"1006530","Cercle : Lalla Mimouna","0","TRUE","04.281.11."
"1006540","Chouafaa","0","TRUE","04.281.11.03."
"1006550","Lalla Mimouna","0","TRUE","04.281.11.05."
"1006560","Dont Centre: Lalla Mimouna","0","TRUE","04.281.11.05.3."
"1006570","Moulay Bousselham","0","TRUE","04.281.11.07."
"1006580","Dont Centre: Moulay Bousselham","0","TRUE","04.281.11.07.3."
"1006590","Sidi Boubker El Haj","0","TRUE","04.281.11.11."
"1006600","Province: Khémisset","0","TRUE","04.291."
"1006610","Khémisset (Mun.)","0","TRUE","04.291.01.01."
"1006620","Rommani (Mun.)","0","TRUE","04.291.01.03."
"1006630","Tiflet (Mun.)","0","TRUE","04.291.01.05."
"1006640","Sidi Allal El Bahraoui (Mun.)","0","TRUE","04.291.01.17."
"1006650","Cercle : Khémisset","0","TRUE","04.291.03."
"1006660","Ait Mimoune","0","TRUE","04.291.03.01."
"1006670","Ait Ouribel","0","TRUE","04.291.03.03."
"1006680","Ait Siberne","0","TRUE","04.291.03.05."
"1006690","Ait Yadine","0","TRUE","04.291.03.07."
"1006700","Dont Centre: Ait Yadine","0","TRUE","04.291.03.07.3."
"1006710","El Ganzra","0","TRUE","04.291.03.09."
"1006720","Majmaa Tolba","0","TRUE","04.291.03.11."
"1006730","Sfassif","0","TRUE","04.291.03.13."
"1006740","Sidi Allal Lamsadder","0","TRUE","04.291.03.15."
"1006750","Sidi El Ghandour","0","TRUE","04.291.03.17."
"1006760","Cercle : Oulmes","0","TRUE","04.291.05."
"1006770","Ait Ichou","0","TRUE","04.291.05.01."
"1006780","Ait Ikkou","0","TRUE","04.291.05.03."
"1006790","Bouqachmir","0","TRUE","04.291.05.05."
"1006800","Houderrane","0","TRUE","04.291.05.07."
"1006810","Maaziz","0","TRUE","04.291.05.09."
"1006820","Dont Centre: Maaziz","0","TRUE","04.291.05.09.3."
"1006830","Oulmes","0","TRUE","04.291.05.11."
"1006840","Dont Centre: Oulmes","0","TRUE","04.291.05.11.3."
"1006850","Tiddas","0","TRUE","04.291.05.13."
"1006860","Dont Centre: Tiddas","0","TRUE","04.291.05.13.3."
"1006870","Cercle : Rommani","0","TRUE","04.291.07."
"1006880","Ain Sbit","0","TRUE","04.291.07.01."
"1006890","Brachoua","0","TRUE","04.291.07.05."
"1006900","Ezzhiliga","0","TRUE","04.291.07.07."
"1006910","Dont Centre: Ezzhiliga","0","TRUE","04.291.07.07.3."
"1006920","Jemaat Moul Blad","0","TRUE","04.291.07.09."
"1006930","Laghoualem","0","TRUE","04.291.07.11."
"1006940","Marchouch","0","TRUE","04.291.07.13."
"1006950","Moulay Driss Aghbal","0","TRUE","04.291.07.15."
"1006960","Cercle : Tiflet","0","TRUE","04.291.09."
"1006970","Ain Johra -Sidi Boukhalkhal","0","TRUE","04.291.09.02."
"1006980","Ait Belkacem","0","TRUE","04.291.09.03."
"1006990","Ait Buyahya El Hajjama","0","TRUE","04.291.09.05."
"1007000","Ait Malek","0","TRUE","04.291.09.07."
"1007010","Khemis Sidi Yahya","0","TRUE","04.291.09.09."
"1007020","M'qam Tolba","0","TRUE","04.291.09.11."
"1007030","Sidi Abderrazak","0","TRUE","04.291.09.13."
"1007040","Ait Ali ou Lahcen","0","TRUE","04.291.09.19."
"1007050","Préfecture: Rabat","0","TRUE","04.421."
"1007060","Agdal Riyad (Arrond.)","0","TRUE","04.421.01.01."
"1007070","El Youssoufia (Arrond.)","0","TRUE","04.421.01.03."
"1007080","Hassan (Arrond.)","0","TRUE","04.421.01.05."
"1007090","Souissi (Arrond.)","0","TRUE","04.421.01.06."
"1007100","Touarga (Mun.)","0","TRUE","04.421.01.07."
"1007110","Yacoub El Mansour (Arrond.)","0","TRUE","04.421.01.09."
"1007120","Préfecture: Salé","0","TRUE","04.441."
"1007130","Bab Lamrissa (Arrond.)","0","TRUE","04.441.01.03."
"1007140","Bettana (Arrond.)","0","TRUE","04.441.01.05."
"1007150","Hssaine (Arrond.)","0","TRUE","04.441.01.06."
"1007160","Layayda (Arrond.)","0","TRUE","04.441.01.07."
"1007170","Sidi Bouknadel (Mun.)","0","TRUE","04.441.01.08."
"1007180","Tabriquet (Arrond.)","0","TRUE","04.441.01.09."
"1007190","Cercle : Salé  Banlieue","0","TRUE","04.441.03."
"1007200","Shoul","0","TRUE","04.441.03.01."
"1007210","Ameur","0","TRUE","04.441.03.05."
"1007220","Province: Sidi Kacem","0","TRUE","04.481."
"1007230","Dar Gueddari (Mun.)","0","TRUE","04.481.01.01."
"1007240","Had Kourt (Mun.)","0","TRUE","04.481.01.03."
"1007250","Jorf El Melha (Mun.)","0","TRUE","04.481.01.05."
"1007260","Mechraa Bel Ksiri (Mun.)","0","TRUE","04.481.01.07."
"1007270","Sidi Kacem (Mun.)","0","TRUE","04.481.01.11."
"1007280","Cercle : Tilal Al Gharb","0","TRUE","04.481.03."
"1007290","Ain Dfali","0","TRUE","04.481.03.01."
"1007300","Bni Oual","0","TRUE","04.481.03.03."
"1007310","Moulay Abdelkader","0","TRUE","04.481.03.09."
"1007320","Sidi Ahmed Benaissa","0","TRUE","04.481.03.13."
"1007330","Sidi Ameur Al Hadi","0","TRUE","04.481.03.15."
"1007340","Sidi Azzouz","0","TRUE","04.481.03.17."
"1007350","Cercle : Gharb-Bni Malek","0","TRUE","04.481.05."
"1007360","Al Haouafate","0","TRUE","04.481.05.01."
"1007370","Nouirate","0","TRUE","04.481.05.07."
"1007380","Sefsaf","0","TRUE","04.481.05.09."
"1007390","Cercle : Ouargha","0","TRUE","04.481.07."
"1007400","Khnichet","0","TRUE","04.481.07.05."
"1007410","Dont Centre: Khnichet","0","TRUE","04.481.07.05.3."
"1007420","Lamrabih","0","TRUE","04.481.07.07."
"1007430","Oulad Nouel","0","TRUE","04.481.07.11."
"1007440","Sidi M'Hamed Chelh","0","TRUE","04.481.07.19."
"1007450","Taoughilt","0","TRUE","04.481.07.21."
"1007460","Cercle : Chrarda","0","TRUE","04.481.09."
"1007470","Bab Tiouka","0","TRUE","04.481.09.01."
"1007480","Bir Taleb","0","TRUE","04.481.09.03."
"1007490","Chbanate","0","TRUE","04.481.09.05."
"1007500","Selfat","0","TRUE","04.481.09.07."
"1007510","Tekna","0","TRUE","04.481.09.09."
"1007520","Zaggota","0","TRUE","04.481.09.11."
"1007530","Zirara","0","TRUE","04.481.09.13."
"1007540","Dont Centre: Zirara","0","TRUE","04.481.09.13.3."
"1007550","Cercle : Baht","0","TRUE","04.481.11."
"1007560","Dar Laaslouji","0","TRUE","04.481.11.03."
"1007570","Rmilat","0","TRUE","04.481.11.05."
"1007580","Sidi Al Kamel","0","TRUE","04.481.11.11."
"1007590","Province: Sidi Slimane","0","TRUE","04.491."
"1007600","Sidi Slimane (Mun.)","0","TRUE","04.491.01.07."
"1007610","Sidi Yahya El Gharb (Mun.)","0","TRUE","04.491.01.09."
"1007620","Cercle : Kceibya","0","TRUE","04.491.03."
"1007630","Kceibya","0","TRUE","04.491.03.07."
"1007640","Sfafaa","0","TRUE","04.491.03.15."
"1007650","Ameur Chamalia","0","TRUE","04.491.03.17."
"1007660","Cercle : Sidi slimane","0","TRUE","04.491.05."
"1007670","Azghar","0","TRUE","04.491.05.01."
"1007680","Boumaiz","0","TRUE","04.491.05.03."
"1007690","Dar Bel Amri","0","TRUE","04.491.05.05."
"1007700","M'saada","0","TRUE","04.491.05.09."
"1007710","Ouled Ben Hammadi","0","TRUE","04.491.05.11."
"1007720","Ouled H'Cine","0","TRUE","04.491.05.13."
"1007730","Préfecture: Skhirate- Témara","0","TRUE","04.501."
"1007740","Ain El Aouda (Mun.)","0","TRUE","04.501.01.01."
"1007750","Harhoura (Mun.)","0","TRUE","04.501.01.03."
"1007760","Skhirate (Mun.)","0","TRUE","04.501.01.05."
"1007770","Témara (Mun.)","0","TRUE","04.501.01.07."
"1007780","Ain Attig (Mun.)","0","TRUE","04.501.01.09."
"1007790","Cercle : Ain El Aouda","0","TRUE","04.501.03."
"1007800","El Menzeh","0","TRUE","04.501.03.01."
"1007810","Oumazza","0","TRUE","04.501.03.03."
"1007820","Sidi Yahya Zaer","0","TRUE","04.501.03.11."
"1007830","Dont Centre: Sidi Yahya Zaer","0","TRUE","04.501.03.11.3."
"1007840","Dont Centre: Tamesna","0","TRUE","04.501.03.11.4."
"1007850","Cercle : Témara","0","TRUE","04.501.05."
"1007860","Mers El Kheir","0","TRUE","04.501.05.03."
"1007870","Dont Centre: Mers El Kheir","0","TRUE","04.501.05.03.3."
"1007880","Sabbah","0","TRUE","04.501.05.05."
"1007890","Béni Mellal-Khénifra","0","TRUE","5"
"1007900","Province: Azilal","0","TRUE","05.081."
"1007910","Azilal (Mun.)","0","TRUE","05.081.01.01."
"1007920","Demnate (Mun.)","0","TRUE","05.081.01.03."
"1007930","Cercle : Azilal","0","TRUE","05.081.03."
"1007940","Agoudi N'Lkhair","0","TRUE","05.081.03.01."
"1007950","Ait Abbas","0","TRUE","05.081.03.03."
"1007960","Ait Bou Oulli","0","TRUE","05.081.03.05."
"1007970","Ait M'Hamed","0","TRUE","05.081.03.07."
"1007980","Tabant","0","TRUE","05.081.03.09."
"1007990","Tamda Noumercid","0","TRUE","05.081.03.11."
"1008000","Zaouiat Ahansal","0","TRUE","05.081.03.13."
"1008010","Cercle : Bzou","0","TRUE","05.081.05."
"1008020","Ait Taguella","0","TRUE","05.081.05.01."
"1008030","Bni Hassane","0","TRUE","05.081.05.05."
"1008040","Bzou","0","TRUE","05.081.05.07."
"1008050","Dont Centre: Bzou","0","TRUE","05.081.05.07.3."
"1008060","Foum Jemaa","0","TRUE","05.081.05.09."
"1008070","Dont Centre: Foum Jemaa","0","TRUE","05.081.05.09.3."
"1008080","Moulay Aissa Ben Driss","0","TRUE","05.081.05.11."
"1008090","Rfala","0","TRUE","05.081.05.13."
"1008100","Tabia","0","TRUE","05.081.05.15."
"1008110","Tanant","0","TRUE","05.081.05.17."
"1008120","Taounza","0","TRUE","05.081.05.19."
"1008130","Tisqi","0","TRUE","05.081.05.21."
"1008140","Cercle : Ouaouizeght","0","TRUE","05.081.09."
"1008150","Ait Mazigh","0","TRUE","05.081.09.03."
"1008160","Ait Ouqabli","0","TRUE","05.081.09.07."
"1008170","Anergui","0","TRUE","05.081.09.09."
"1008180","Bin El Ouidane","0","TRUE","05.081.09.11."
"1008190","Isseksi","0","TRUE","05.081.09.13."
"1008200","Ouaouizeght","0","TRUE","05.081.09.15."
"1008210","Dont Centre: Ouaouizeght","0","TRUE","05.081.09.15.3."
"1008220","Tabaroucht","0","TRUE","05.081.09.17."
"1008230","Tagleft","0","TRUE","05.081.09.19."
"1008240","Tiffert N'Ait Hamza","0","TRUE","05.081.09.21."
"1008250","Tilougguite","0","TRUE","05.081.09.23."
"1008260","Cercle : Afourar","0","TRUE","05.081.11."
"1008270","Afourar","0","TRUE","05.081.11.01."
"1008280","Dont Centre: Afourar","0","TRUE","05.081.11.01.3."
"1008290","Bni Ayat","0","TRUE","05.081.11.03."
"1008300","Ait Ouaarda","0","TRUE","05.081.11.05."
"1008310","Timoulilt","0","TRUE","05.081.11.25."
"1008320","Cercle : Fetouqka","0","TRUE","05.081.13."
"1008330","Ait Oumdis","0","TRUE","05.081.13.05."
"1008340","Ait Tamlil","0","TRUE","05.081.13.07."
"1008350","Anzou","0","TRUE","05.081.13.09."
"1008360","Sidi Yacoub","0","TRUE","05.081.13.17."
"1008370","Tidili Fetouaka","0","TRUE","05.081.13.19."
"1008380","Cercle : Oultana","0","TRUE","05.081.15."
"1008390","Ait Blal","0","TRUE","05.081.15.01."
"1008400","Ait Majden","0","TRUE","05.081.15.03."
"1008410","Imlil","0","TRUE","05.081.15.11."
"1008420","Ouaoula","0","TRUE","05.081.15.13."
"1008430","Sidi Boulkhalf","0","TRUE","05.081.15.15."
"1008440","Tifni","0","TRUE","05.081.15.21."
"1008450","Province: Béni Mellal","0","TRUE","05.091."
"1008460","Béni Mellal (Mun.)","0","TRUE","05.091.01.01."
"1008470","El Ksiba (Mun.)","0","TRUE","05.091.01.03."
"1008480","Kasba Tadla (Mun.)","0","TRUE","05.091.01.07."
"1008490","Zaouiat Cheikh (Mun.)","0","TRUE","05.091.01.13."
"1008500","Cercle : Béni Mellal","0","TRUE","05.091.03."
"1008510","Foum Oudi","0","TRUE","05.091.03.01."
"1008520","Ouled Gnaou","0","TRUE","05.091.03.03."
"1008530","Ouled M'Barek","0","TRUE","05.091.03.05."
"1008540","Dont Centre: Oulad M'Barek","0","TRUE","05.091.03.05.3."
"1008550","Ouled Yaich","0","TRUE","05.091.03.07."
"1008560","Dont Centre: Oulad Yaich","0","TRUE","05.091.03.07.3."
"1008570","Sidi Jaber","0","TRUE","05.091.03.09."
"1008580","Dont Centre: Sidi Jaber","0","TRUE","05.091.03.09.3."
"1008590","Foum El Anceur","0","TRUE","05.091.03.11."
"1008600","Cercle : Aghbala","0","TRUE","05.091.05."
"1008610","Aghbala","0","TRUE","05.091.05.01."
"1008620","Dont Centre: Aghbala","0","TRUE","05.091.05.01.3."
"1008630","Boutferda","0","TRUE","05.091.05.05."
"1008640","Tizi N'Isly","0","TRUE","05.091.05.17."
"1008650","Cercle : El Ksiba","0","TRUE","05.091.07."
"1008660","Ait Oum El Bekht","0","TRUE","05.091.07.03."
"1008670","Dir El Ksiba","0","TRUE","05.091.07.07."
"1008680","Dont Centre: Ighram Laalam","0","TRUE","05.091.07.07.3."
"1008690","Naour","0","TRUE","05.091.07.11."
"1008700","Taghzirt","0","TRUE","05.091.07.13."
"1008710","Tanougha","0","TRUE","05.091.07.15."
"1008720","Cercle : Kasba Tadla","0","TRUE","05.091.11."
"1008730","Guettaya","0","TRUE","05.091.11.01."
"1008740","Ouled Youssef","0","TRUE","05.091.11.03."
"1008750","Ouled Said L'Oued","0","TRUE","05.091.11.05."
"1008760","Semguet","0","TRUE","05.091.11.07."
"1008770","Province: Fquih Ben Salah","0","TRUE","05.255."
"1008780","Fquih Ben Salah (Mun.)","0","TRUE","05.255.01.05."
"1008790","Ouled Ayad (Mun.)","0","TRUE","05.255.01.09."
"1008800","Souk Sebt Ouled Nemma (Mun.)","0","TRUE","05.255.01.11."
"1008810","Cercle : Bni Moussa Charquia","0","TRUE","05.255.05."
"1008820","Ouled Bourahmoune","0","TRUE","05.255.05.05."
"1008830","Ouled Zmam","0","TRUE","05.255.05.09."
"1008840","Sidi Aissa Ben Ali","0","TRUE","05.255.05.11."
"1008850","Sidi Hammadi","0","TRUE","05.255.05.13."
"1008860","Cercle : Fqih  Ben  Salah","0","TRUE","05.255.09."
"1008870","Khalfia","0","TRUE","05.255.09.01."
"1008880","Bni Chegdale","0","TRUE","05.255.09.03."
"1008890","Bni Oukil","0","TRUE","05.255.09.05."
"1008900","Bradia","0","TRUE","05.255.09.07."
"1008910","Dont Centre: Bradia","0","TRUE","05.255.09.07.3."
"1008920","Hel Merbaa","0","TRUE","05.255.09.09."
"1008930","Krifate","0","TRUE","05.255.09.11."
"1008940","Cercle : Bni Moussa Gharbia","0","TRUE","05.255.11."
"1008950","Dar Ould Zidouh","0","TRUE","05.255.11.01."
"1008960","Dont Centre: Dar Ould Zidouh","0","TRUE","05.255.11.01.3."
"1008970","Had Boumoussa","0","TRUE","05.255.11.03."
"1008980","Ouled Nacer","0","TRUE","05.255.11.07."
"1008990","Province: Khénifra","0","TRUE","05.301."
"1009000","Khenifra (Mun.)","0","TRUE","05.301.01.01."
"1009010","M'Rirt (Mun.)","0","TRUE","05.301.01.05."
